Id,SalePrice
1874,145874.91505247922
1875,199552.85279823138
1876,203764.40806715505
1877,210477.45080973132
1878,213161.0131609632
1879,138464.06154895056
1880,133608.46029335386
1881,245020.91496779822
1882,238647.7443579867
1883,185634.2244664906
1884,201693.19790396193
1885,241178.0535514145
1886,297889.2770895619
1887,208335.03542320448
1888,255276.27326973272
1889,169997.83263101077
1890,124671.59084162278
1891,134624.94899092504
1892,105140.60303204418
1893,129805.37923373184
1894,131050.70558694439
1895,133324.75429617314
1896,125639.85341435815
1897,120152.77825774725
1898,116652.70375950287
1899,166065.82200456836
1900,155961.54052479187
1901,178018.8149965255
1902,146274.33139625384
1903,211074.76656182806
1904,155500.34713558137
1905,200461.67193181624
1906,156626.70363569754
1907,205966.777937037
1908,116353.2937337749
1909,144461.05725375316
1910,125617.10238229649
1911,220191.3941568745
1912,315161.31867654645
1913,138369.32114870867
1914,56204.24785094319
1915,352723.52988532104
1916,64785.63067599344
1917,243521.52479113764
1918,141517.47845978345
1919,164075.1764541209
1920,136043.0611191148
1921,409893.9003750429
1922,324351.2599696764
1923,221210.84698668277
1924,235638.52464556394
1925,194281.54658361746
1926,399486.0969555611
1927,136433.79658799997
1928,165427.1169839499
1929,128413.62020659105
1930,127551.3497390902
1931,141032.45853804902
1932,138400.36356247735
1933,194311.80986484681
1934,184019.80854945246
1935,177239.31946704138
1936,196716.11134048752
1937,191790.1249853266
1938,169141.94960987885
1939,239018.41245550747
1940,183251.7463099731
1941,172680.65563622984
1942,183683.4886842382
1943,208428.3024921311
1944,370841.922988233
1945,387668.1696892724
1946,152203.73786473743
1947,289641.7844180336
1948,175029.30883076153
1949,245791.9187379037
1950,182230.92658934108
1951,256950.2356082011
1952,209864.93872911198
1953,172597.92800048966
1954,177687.06709770326
1955,131253.1843656018
1956,284682.6248002449
1957,148047.7907790701
1958,302073.9548994788
1959,141579.7436530279
1960,120089.94263651282
1961,124003.61090992537
1962,97562.4299547078
1963,104906.22956672966
1964,110895.41592918673
1965,144995.6530253508
1966,135556.92939550558
1967,296195.1635999995
1968,434883.2195351493
1969,408369.91332806204
1970,428925.87569625827
1971,426817.5222969497
1972,384142.9968816055
1973,269674.54706613783
1974,331461.9457805266
1975,481243.2884150184
1976,270218.72551619675
1977,343395.4660043604
1978,358577.36257063283
1979,322762.10018034023
1980,202082.9692575306
1981,352598.28348867275
1982,220452.6690962911
1983,207088.51180884367
1984,162040.63676464697
1985,224707.77329409818
1986,208018.62197237153
1987,194216.35047580773
1988,181249.8369939682
1989,187579.4743709647
1990,211402.91197792516
1991,229040.1154033586
1992,222300.94284287168
1993,171253.4196179792
1994,226417.52228082175
1995,178393.44779885936
1996,250014.94590796917
1997,317545.0740923573
1998,328676.6020061578
1999,280297.71907362464
2000,309656.6449170396
2001,275705.849786994
2002,238549.53525121018
2003,253123.3828450242
2004,289793.0799331512
2005,216802.55088898956
2006,223589.6147768468
2007,240160.1647209261
2008,231928.98994289822
2009,199551.44538295708
2010,189281.53153485013
2011,125280.59826722658
2012,175522.32574803405
2013,189473.6142893102
2014,192603.51047292358
2015,213891.49282151545
2016,195703.6097314724
2017,195905.95781288078
2018,125781.91292259403
2019,135642.57015084478
2020,104650.28281961972
2021,110668.47167447605
2022,183253.5408186464
2023,146931.853966127
2024,258877.61126922767
2025,349973.78094948886
2026,187248.78805095027
2027,163085.87333866968
2028,153573.7003103902
2029,172876.97991352095
2030,272766.08295417344
2031,230526.2148093446
2032,244338.07934966727
2033,255984.19301611654
2034,174251.72675910205
2035,218394.4938910639
2036,208311.5347425674
2037,214967.7797427823
2038,300080.8744489283
2039,240413.81430801097
2040,314403.4797628546
2041,265875.04698399984
2042,206000.09820155764
2043,175655.84921863387
2044,162202.3425706594
2045,207409.23870704556
2046,144414.26142643302
2047,144971.90933529264
2048,143883.53479567828
2049,141815.99415440988
2050,171572.10160798795
2051,100300.63358367945
2052,122085.60215510793
2053,149910.3589681752
2054,98343.65570568941
2055,145594.00546882718
2056,143685.743702441
2057,117183.4095946864
2058,220491.21113520893
2059,138015.63483230947
2060,160393.1391853156
2061,176864.13145993356
2062,130000.60517841823
2063,115794.52952736033
2064,140800.6611915413
2065,115620.01221430411
2066,161123.38710770645
2067,114960.77832127742
2068,124580.27209857054
2069,81560.11873973078
2070,115186.57744260092
2071,103703.34233463946
2072,125747.80582479505
2073,136723.10884614813
2074,191981.98389298812
2075,145237.69393568664
2076,119754.12673573135
2077,156279.56828947016
2078,127554.10572036923
2079,124970.40969755665
2080,115867.14809582791
2081,119893.02460878853
2082,124175.58447216875
2083,145424.1749472739
2084,111408.601835597
2085,122314.71905071833
2086,97149.67411251234
2087,114139.1623155209
2088,94938.03725471522
2089,82454.44364433024
2090,119409.9878658633
2091,113359.58290304597
2092,125816.4440499
2093,113702.83900861008
2094,119456.58259918536
2095,141904.02737591337
2096,83458.71850186092
2097,96982.53035324652
2098,139573.82618437792
2099,63819.95320976497
2100,88598.24050051818
2101,114990.27471125574
2102,119200.33751557043
2103,105779.73948678364
2104,125132.64819597264
2105,125148.6157821398
2106,71443.48909995722
2107,197914.94061640228
2108,111518.42544236348
2109,109090.10853030572
2110,136584.1237356679
2111,130455.4358397557
2112,140916.6261824317
2113,124947.67057378068
2114,114393.16056649196
2115,157304.9386834019
2116,113176.96286896845
2117,148616.79989233316
2118,123758.53107720222
2119,111528.1589983163
2120,118296.14978460938
2121,88546.14504392534
2122,115504.06663202266
2123,90508.83625018857
2124,157945.46769804953
2125,122437.95963642064
2126,163326.2072480391
2127,142758.34163241775
2128,127363.65376764757
2129,97228.57121565698
2130,128085.1926386681
2131,141409.9096628479
2132,104679.93765982843
2133,119900.6021946767
2134,126777.50132642263
2135,100835.83330949696
2136,70720.56048882598
2137,104434.22643779666
2138,126028.99551223945
2139,148329.61517547275
2140,140936.9031799406
2141,151164.8475045565
2142,133380.6286178441
2143,145648.95520408583
2144,112565.8435579126
2145,140121.4270237402
2146,151742.5523150562
2147,151259.540298234
2148,127304.0916721176
2149,149572.96459501385
2150,235980.08108715157
2151,119494.59395463103
2152,160433.3188783261
2153,161528.03233692094
2154,102513.9906503886
2155,144244.8098721643
2156,252133.35067425927
2157,230495.73859055268
2158,242212.4063668549
2159,205202.65892523673
2160,178171.4480312208
2161,242847.77879011902
2162,370209.1564094076
2163,338977.21539758786
2164,255302.61885810256
2165,215363.07302114723
2166,152943.16028557837
2167,226723.66368210732
2168,199642.0962763476
2169,203113.4363688097
2170,221440.48036595414
2171,145924.22173722167
2172,129872.78185932912
2173,158562.97609684602
2174,220558.56751720342
2175,303716.12774471525
2176,324706.2285455028
2177,241466.3281577919
2178,207079.81997330903
2179,141192.79402471325
2180,193855.47141876878
2181,188890.28492468654
2182,222555.54095552966
2183,190973.0971698213
2184,116664.3605203607
2185,127043.27383340632
2186,138654.4566012571
2187,157245.12379387039
2188,160564.20233281094
2189,201750.89954837284
2190,83641.15023909838
2191,81938.34118354366
2192,92834.11100109303
2193,105178.5028163788
2194,97801.30723986124
2195,116229.24047850909
2196,104866.53192612987
2197,121971.481438763
2198,151040.14844462875
2199,177129.11130124185
2200,148295.4299188985
2201,138596.62912571922
2202,229738.2898791487
2203,152269.8642852364
2204,175089.3780193747
2205,111839.11885696808
2206,137044.0757108098
2207,222843.40499489006
2208,255933.56662933127
2209,218128.264124192
2210,127690.30585588068
2211,114551.58330113029
2212,112657.04895436052
2213,98755.18343872631
2214,124879.21599669609
2215,99090.40661807073
2216,136054.97946965942
2217,70585.21082876666
2218,75021.59752829609
2219,73604.58959499258
2220,65547.45284365061
2221,353509.58439960313
2222,296049.2912488252
2223,288634.64107832854
2224,212692.39393222923
2225,119460.37351935128
2226,177044.01318687003
2227,197395.5456523271
2228,276743.94812743727
2229,241313.72047587883
2230,151120.32822102393
2231,220996.02234050693
2232,182631.09075876145
2233,180112.02180128187
2234,245558.71327263542
2235,226956.80900419655
2236,251992.23116052846
2237,335183.9968598932
2238,206849.97493985444
2239,91886.73988833866
2240,159236.3770830824
2241,159415.90272304395
2242,120077.49396291492
2243,124460.97193936964
2244,100683.11087438322
2245,101066.26461687597
2246,145967.0456197119
2247,105477.45277557267
2248,118951.07366023699
2249,128176.5202124119
2250,131530.33484764476
2251,99779.6809149798
2252,174686.91857132307
2253,157668.59204582608
2254,177186.20550055525
2255,179492.82403496836
2256,178730.94870034987
2257,206725.7239374637
2258,163706.42264378566
2259,177545.04891844804
2260,154781.12670729726
2261,187500.28000846974
2262,207255.05156777528
2263,369084.3206142153
2264,430427.52391560056
2265,162216.24032882278
2266,296982.6406454832
2267,346122.21156098903
2268,369518.788049492
2269,147384.1399290629
2270,197804.16864341238
2271,219822.57310796043
2272,207726.9756970763
2273,164392.9454618115
2274,186075.88925298082
2275,172867.17723087472
2276,201757.3198288785
2277,183152.62259570922
2278,138783.2097221784
2279,137661.59382385347
2280,115043.96285615406
2281,168132.58624840915
2282,185910.39446725455
2283,104226.74188692127
2284,118290.86579054753
2285,141387.92908740335
2286,124478.78684700068
2287,372762.7059805758
2288,275583.88562940137
2289,359272.6696766569
2290,463890.5712366901
2291,331167.5766529917
2292,428845.5032486797
2293,504931.48277647246
2294,428016.4571075402
2295,470802.7235171724
2296,268918.6752342203
2297,341940.91565487866
2298,346501.38279780577
2299,353210.5135207239
2300,331619.4304088055
2301,315208.4583885639
2302,245469.34460265277
2303,238509.8386123367
2304,235025.37255205633
2305,186143.92441836634
2306,178961.72241640242
2307,190439.14691364826
2308,221954.13258848197
2309,275717.2815932571
2310,217969.94293998572
2311,198921.89824236307
2312,179127.37937235035
2313,175770.57942148505
2314,170109.60137566342
2315,184307.291887382
2316,187129.02853992322
2317,184316.19803393327
2318,185890.93209716238
2319,180329.6981881131
2320,181509.40157473745
2321,250988.70780562484
2322,180201.25814215155
2323,193014.91295626995
2324,185347.48926531433
2325,204234.6399853609
2326,173259.1918926365
2327,205265.67371701452
2328,226372.97701454285
2329,192112.03528561696
2330,182819.27075122608
2331,349422.9218736702
2332,394693.2844743637
2333,312738.1943864382
2334,254065.61794779453
2335,277267.4106650664
2336,319662.55784369976
2337,190550.61911171052
2338,258697.36031369545
2339,228462.53239689817
2340,406448.22683499707
2341,206373.04016229676
2342,233275.4652275124
2343,229670.74320637182
2344,221568.06276005972
2345,226572.7960214614
2346,213476.91969716104
2347,199394.05402588993
2348,231140.6924590937
2349,180704.41428659114
2350,305406.3894731242
2351,255282.67751331502
2352,243752.52189313076
2353,227785.177682447
2354,121091.45336825175
2355,130264.35451945786
2356,151825.24057428
2357,187046.8233761269
2358,201884.3106588021
2359,129723.06509123657
2360,118988.27660229216
2361,139566.8606868817
2362,264649.0979698628
2363,147636.85581386532
2364,157077.04743199318
2365,215829.817168134
2366,203497.36591551884
2367,226442.16241575454
2368,222349.68297163153
2369,220647.87936546523
2370,179399.3303192391
2371,172580.338766679
2372,195056.00761134637
2373,281681.260114826
2374,314704.08076162793
2375,252162.51681637004
2376,283351.9063192358
2377,349944.61419226957
2378,144984.58491923567
2379,192949.17619262668
2380,145233.58393459025
2381,160155.5673808178
2382,203455.6084288135
2383,198469.4971387992
2384,245711.96731647302
2385,164751.8653829358
2386,135617.19011486616
2387,137712.83602780814
2388,99905.74352640216
2389,124260.18272960949
2390,156313.82839295306
2391,147343.6058973585
2392,114151.63710147594
2393,168616.64866023033
2394,146608.19072627756
2395,205724.50518448692
2396,144446.9095502956
2397,201073.29237512668
2398,133264.92051529762
2399,58520.417725144434
2400,68460.28503130171
2401,125106.4669747814
2402,135879.38982361348
2403,136617.92691778377
2404,152742.03361530477
2405,160954.93097178946
2406,137034.25845104438
2407,129212.5083170411
2408,144154.86236463935
2409,128488.084917177
2410,158292.96140155196
2411,114488.64421984121
2412,162144.02338102087
2413,131512.0102126958
2414,149656.09458779515
2415,135083.28323602505
2416,125482.23233943478
2417,127653.37763091366
2418,132463.1852055665
2419,128054.90931870369
2420,122558.18357937114
2421,138374.59046820697
2422,109326.07450120832
2423,119808.05136617232
2424,154393.09869739454
2425,171958.92665587898
2426,128923.91373793766
2427,133662.03959135682
2428,182745.3824141371
2429,116388.47361861997
2430,130960.66613530573
2431,110893.04023019178
2432,153779.30394479015
2433,149770.3221848263
2434,143202.44618574256
2435,152013.37047993267
2436,107762.84896932685
2437,114697.44402054191
2438,123310.07109010525
2439,107468.82835441658
2440,114889.88243163249
2441,90755.28787773484
2442,98094.36139099911
2443,120787.82279005562
2444,137628.9635790814
2445,89955.08208960718
2446,131770.41034720794
2447,182324.4234556949
2448,128950.06451947367
2449,111319.8561879885
2450,139389.08423391648
2451,131722.43872228547
2452,179851.81193740596
2453,89625.79896590879
2454,121604.60686387896
2455,120822.42472814124
2456,126015.65404711921
2457,131871.33289315974
2458,126088.45070373378
2459,111601.79082896227
2460,140797.401132387
2461,120077.53439087467
2462,136455.2615422789
2463,123632.24287290934
2464,165207.32840870495
2465,142302.66462251433
2466,119622.46497255132
2467,137284.01419051236
2468,84636.42717682241
2469,80228.21770476224
2470,170474.65394611505
2471,198968.8449054552
2472,145562.93852929727
2473,117223.19137021327
2474,74519.8018485491
2475,209927.01541270292
2476,115407.60323197652
2477,124042.40473008703
2478,147446.4145220202
2479,100269.55539436219
2480,157636.1663379842
2481,129253.88111684621
2482,128287.49883070002
2483,118714.63481626553
2484,125610.76890760667
2485,127504.14355641065
2486,163157.72787489
2487,169008.63422391508
2488,156506.28893638487
2489,150254.44280371006
2490,157042.58397980957
2491,84344.99464866353
2492,192795.19908350767
2493,151935.66658894595
2494,148219.0580762231
2495,84942.87523891228
2496,246808.90738922462
2497,147136.0422733356
2498,112811.111917828
2499,90419.04418924896
2500,129703.48559125276
2501,132570.69302111602
2502,150505.6016894224
2503,94947.59228649078
2504,177823.23497379394
2505,232729.61969256046
2506,249757.07788281993
2507,272347.16532106826
2508,252546.7996504735
2509,218034.85052939944
2510,223364.99161836744
2511,176953.59397239867
2512,205413.41261596343
2513,220476.50134916487
2514,259605.64893632013
2515,151874.93403165851
2516,177006.63203888224
2517,147364.29112573672
2518,158746.59791264668
2519,248991.6604846575
2520,218848.6872407201
2521,186503.17367934703
2522,232268.20398549936
2523,128743.42294928014
2524,144855.99014562386
2525,143924.33247193767
2526,136873.71154616217
2527,123492.20797626243
2528,130865.07135005065
2529,142691.65182381863
2530,124457.04723616822
2531,245705.26146270958
2532,231805.66346298912
2533,197502.19991673107
2534,231254.3293359434
2535,292978.1512831851
2536,237471.02493231033
2537,240990.98067564337
2538,179856.76056083487
2539,189358.87903631065
2540,176654.80190478748
2541,184714.85518611327
2542,168971.142606186
2543,126005.51072524242
2544,128049.92229125579
2545,133712.59036185057
2546,129272.41096585063
2547,136067.95820682484
2548,143749.92435402304
2549,161301.3444874771
2550,489126.5539788099
2551,140898.12792198797
2552,124537.51801341564
2553,80130.38934793432
2554,95519.034716649
2555,121776.55281920095
2556,105655.4773894352
2557,118378.01224138176
2558,150808.50397804411
2559,139412.02331113064
2560,153855.51152470883
2561,151950.7947166067
2562,135634.2969549855
2563,146928.91959634767
2564,194368.3747339426
2565,140540.41431950592
2566,168776.61992832983
2567,134281.67872044575
2568,199469.014241959
2569,228694.78197286968
2570,126117.33777056322
2571,188835.904767444
2572,156636.8063019528
2573,218335.42659741364
2574,261924.98615884443
2575,125215.24461027572
2576,107593.67577116683
2577,134106.6264447756
2578,87335.9033711533
2579,68520.58356917292
2580,102155.54491359572
2581,107311.70535974516
2582,112306.66242349634
2583,304892.9467258726
2584,156007.78184402417
2585,188031.1117048347
2586,210460.28086058082
2587,193405.17230177563
2588,152256.94413212308
2589,150542.4958022526
2590,207175.42656260886
2591,204927.09238808925
2592,207048.04492085852
2593,267631.7614645352
2594,172908.81828409134
2595,204579.12274749647
2596,302992.2478110587
2597,195523.8631787362
2598,281899.90836745524
2599,308748.11412258825
2600,132962.52839524686
2601,141318.81864153245
2602,82652.76373451026
2603,93707.22346257309
2604,84249.87069447749
2605,79270.67120422119
2606,148644.97106981612
2607,210143.25558353038
2608,194266.36273103283
2609,175020.2443442439
2610,97783.76469869177
2611,115588.98483051315
2612,159982.8656877209
2613,134746.2201443886
2614,130067.43517643231
2615,158103.88836124004
2616,146549.9543420844
2617,174454.89877910685
2618,182679.72964494393
2619,191421.4916746859
2620,195282.88125594993
2621,180063.0967111918
2622,177539.44296306322
2623,240143.47822373742
2624,293546.595095317
2625,292436.7040363134
2626,173864.9540899529
2627,157595.80958416677
2628,465018.1151515433
2629,474949.7485664031
2630,382811.59487820795
2631,471984.0770494459
2632,409104.6730673875
2633,294533.21846496663
2634,406307.8192332403
2635,157659.76140942363
2636,176689.00286270492
2637,189154.65467690976
2638,250742.1723766108
2639,188466.7364142584
2640,146236.04816033185
2641,110476.02337422916
2642,186457.43354233762
2643,106093.54799177345
2644,121055.54232817248
2645,103680.8112433599
2646,97724.59996794804
2647,106909.71955528882
2648,140868.7090971915
2649,149430.84569387828
2650,136210.43510952272
2651,144681.56028076803
2652,405477.88519023923
2653,248706.3259660422
2654,259878.22641438607
2655,402686.48620604206
2656,320813.68175600644
2657,339627.3162746125
2658,288979.85479065625
2659,298732.05147665273
2660,350037.32555585925
2661,350701.8205978173
2662,367942.77100191126
2663,275620.74740775337
2664,264438.7890862009
2665,327441.81814660924
2666,269062.8104977236
2667,170586.9644393194
2668,176162.59212712216
2669,175137.0446426755
2670,264770.93880850717
2671,183488.71535470296
2672,194306.6750256728
2673,201297.38544202104
2674,198485.78844414718
2675,189351.9760932282
2676,186137.7862409769
2677,195106.35067870244
2678,243935.70427904345
2679,282355.8526560132
2680,280015.66789512744
2681,405177.0009678348
2682,320977.8576952929
2683,504954.83465983794
2684,319280.3069029327
2685,317519.6843221843
2686,248645.35424252553
2687,299217.10733865836
2688,209155.6901712522
2689,202546.56825356683
2690,420987.8934987698
2691,184991.69400094688
2692,120734.03122556902
2693,195412.03414468674
2694,115298.76263082256
2695,188638.59043814323
2696,184497.7018752024
2697,183525.25223478468
2698,200034.06636783376
2699,167298.86546208116
2700,154030.358326244
2701,152263.7875295811
2702,117986.6676727767
2703,120573.60671561769
2704,139891.2064890967
2705,118108.43843252135
2706,117357.94926534299
2707,125613.41188605448
2708,130007.8785385679
2709,94553.02491524558
2710,128705.63055683624
2711,295727.50296450907
2712,366898.29820149025
2713,175749.06643718242
2714,156779.1549748782
2715,172574.36896401466
2716,144932.2673341513
2717,194877.7965476602
2718,226574.8814479428
2719,155283.81309101358
2720,169810.35619962317
2721,133489.897208247
2722,161857.25425923016
2723,141903.60145012673
2724,133687.8008355317
2725,134618.03348747946
2726,145347.81982965273
2727,171930.3587904497
2728,175473.35298974384
2729,146089.05316445787
2730,141142.32601497523
2731,128759.50344338694
2732,126302.85741303863
2733,154985.85735864774
2734,140819.5641942236
